C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-8ESCpCGcvdTV2SNHNZ4vvgHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-fIvZgQ7GdMA8OWu8frJKngHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\eb3db20b28fc043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.png,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-NFHQJYe8iXv_Z0mhUqb72wHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-CVTy_DNr7BZuzfImPQl_1AHaJ4.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-ZunYgEud0RqEjpnoLjtoXQHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-sd4lul64lthISEX36BKO2gHaGL.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-RBOKDt8kKE5wXjws8-NVQAHaE6.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-by1Rf2hPjOY5ZyubmF6XjwHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-CxguBjDoLppD718AstzxzgHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-6GarvgqHSTU4CUU1KwHTNgHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-BvR83oa12iigECe0U2TcngHaF4.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-KWCNUQhBN9FtrzGY1ECjvwHaE2.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b00f2ff3003ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-Wl_O8S_QCwV6jgCK52cMVAHaE-.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea34b40a21fd013ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-CSI5kl_FeSVDaJHoleCf1gHaJ6.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\e837b90e2cf6093ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\e83db70d28f31c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-5MDSMHIXhaaeDI_jGMkKuwHaH2.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-uy6Ttz6fENpyy3Qpm3TORQHaE-.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b10b2df3023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-sJ4xX_-BGoUUfRe2d12I2AHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-oF6iZked6xLXJPVt_WO5EwHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ec30b10a2ae90021d85a5854ee454296eb70e3c818b413449df6c87fa7ee_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-MLGDTEctjH9rqZVnIfEO3wHaF0.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-j5GpAVzKafPvwcp4spAsAwHaEy.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-sLCKDuccAOvge9b9QVjE0gHaIX.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-WQIhkpmApyEBEf8heKcOzgAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b1062df4053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-31NtOLMy3y3rHJnMeuW6uAHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-Sk-L1o837x8-7ZDwXFuDzwHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b00729fc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-9t0TLQ3mmJVG2AoKt6sJGgAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-PRPWx6GO6oeXy7AfKu38ZAHaJ4.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-9Nmn-_KQVtc4VrDz2G9ivgHaFf.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b8062afd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b5092dfd033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-MJOr_ZJtJGWnlQxv_uMDvgHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-cuWs8s57A9d7_c0RCwDDTwHaGL.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-QB3rwq3td3DCIC_KxdqyiAHaHM.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-O_aDfOHgWhmBJJoqRxUR3QHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-944Cj0_0VTBgX_2BSzsllgHaGJ.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\e833b00e2ffd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-_7r6dJrmBilsZBJGMiYdkgHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea34b90b2bf3033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-jdAvi8wfisvpOhiRd40xewHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-b9oYYQ7Pb8Oz7h1rLPapEgHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-w2vuDHetxHvhSx_nCL0ypgHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-5yL7mX-WhwtLPYrYV1c7bQHaFw.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-U1-cnejXOfA0_LVbx2IHYQHaE9.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-mHp5hHYxnhhN3Ywa1qOmvAHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-NgcnLWrWJeNvLnwqpmupywHaG5.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-VboVYYQndsODJL_LbFfOXgHaFq.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-fqEMmNk-D-ysJQ9uSbzW3gHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\eb32b60920f6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-y6N1UO8Z6cRICTs7DEXsbAHaFE.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-YbqBJUcrCLA8tLHrUYo-OAHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-wmFTsniolVN8DJ2UlypK1AHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-UZVPS2YnGASCg-OO-Bhs9AAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-EQvYCqH2Yw2Xg9BhqwzHNwHaGS.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-jQzUjL45HQkIDfUCdnwI6AHaE5.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-wRdwoyWQ-b9RIhBaNl10aAHaFn.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-auS_JDhDN-x4m93ziMPQVQHaE6.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-MPG7JqzIzRysH5J_cKu0lgHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-LpPGkmYCXs0KWGtpq4GZJAHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-ADRGeR34ea_M2Hmxise5iAHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-RzpKPUPR4zciSV7KcVnvfgHaFh.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-padTzHGqx_RpKoC5z0m0VwHaFJ.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-CZb8n11So5ycmW6LlUYDrgHaE9.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-G1hZkMQNSJFd6OZlenL4igHaE9.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-g2OH87gfdLyKZ9yKXmv-CwHaFE.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-BmX_ajJSXdtE_ShQlGWRVQHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-wmDPGUE_hDyBpuBi2bsuggHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-OBqAVTcJm7jo0p71aaG-aQHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP--r8lAMrI_Mbj1zCh4WroTgHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\e830b30a20f6033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-xn322t9YjQ-DBe0xIa46IQHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-qQD26Uam9BxKPSIFcuSFxAHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-uOfFnonbS4oTN8ePuG4-rwHaE9.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-KUO7sEPaR6usqUMe_bUewwHaEr.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b60f2ef2083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-2SxhHpU5pmOITjacAxYNbQHaLH.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b4092df7073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-A3rGAi6xxes1H_GluIQw2gHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-RZBasqrx4vxiJiJUc8-rOgHaFC.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b1072df6043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-wQOmAbCre0YrtKai_Ui56wHaDt.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-DpWSAPGRxdk0226svwljgQHaFb.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-oUa4jRCAtOlyTIrIvJUnWwHaGe.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-Y-EO5dVtQ2oizcaGgU7XPgHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-TMMx6pJbq3LSr8QjLmEtOgAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-oWl9iQR531GTjbcyNHMFjgHaG3.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-bL7CUE_0K0bVfj1t5KkpgAHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-9RgfkrYa3kKBxftrUsLT7gHaD1.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-QhG6pmvX_xYkDlY3fUnX8QHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea31b00821f71c22d2524518b7444f92e37fe5d404b0144390f8c770a1edb6_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-UC7i4w44om031AE_e-nu_wHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b20c21f1073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-Bx_9vqRsByIXwWH_qA5gygHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-ajNqs8MAMPyo48kTfawCWgHaFS.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-XdJOkr8hCvXQ3mh34bKHAwHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-g_zuK-MMiHeF48VxMgTHAAHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-cTclMEFKRlRP1BXlfaUKtgHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-LbCb7DrxWcS7hjWge6VhbQHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-qLU_uP8TTBhsxd6A-FC1iwAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b20c29fc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-T4jeJE-cUY6CoE8uJ9wS2AHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-pKvg5QC33Tae-4NGClcFBwHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-RuF_whnyQ8sZwgVB89A6GAAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-pcc1EYJnCQ4oHd2ugkUNHwHaFA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-NE0Vz3RIECp_5IysIxc3YwHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b30f21fc073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-1W_K0J2BGc0YqKMPuoC7kQHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-e6v9VAg0EXTYhMOB0YoKrgHaHX.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-Sgf25n9mjGJhME3eZWLbkQHaIp.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b4092dfc003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b50721fc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b10821f6043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-KDttBIhyICOiL7V-cmzJLgHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea34b90e20f6073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-UzVAkXbKg_W9yS1XMH8cPgAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-2wD3MVQok-xpDJ1USZpLkQHaEK.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea36b7082ef6043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-vs4lsXkHnwiWC1_ly65l8QHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-V6nfya5g9Rwg3fR_yEpPVgHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-5mcdcpcg-5fHBtmRkGef0AHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-JHq1Jf_oJt0I8sBXdS3wcgHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-qjlt3yzv_YyF29BAVgFcIwHaFj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-xbHvqxV9bvly5jPWJ7M_hwHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\e832b70e2bf71c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-8R3BgAyJnwz_TlwxItiskQHaLV.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b30929f6093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-6HUEzAv4SAxyzhCLVBgtgQHaFz.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-1G1AJWAUHsmswhBMsnVdxAHaFc.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-sh2RFLL1BfLEvu83MAKtwgHaE1.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-XvoUl3bgWbFk-kqKW6PLTgHaEi.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-P2eXy2ANebvGjYr21PTK2AAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-OmIXB7Ik1Vn-i9DL8TD3OAHaHM.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b0082cf7053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\e832b00a2df11c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\ea37b0092df6013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-AqAW6TuaZe54CLCpj3XSjQHaHC.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-8ZJGoUQ5azPRDw-D9UtH4wHaFk.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-_aM_240lukU-2ENHnYqZLAHaCv.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-cHBS7QmTjgpomMtFUh2OkAHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-fM4sKpdaQNyPv3UvroA6tQHaEj.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-WEZ-d7RstSBXC4lK70O-lwHaEo.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-qugefs9Tnt250B8cygtBJQAAAA.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-8end7Bvdet36G9C1hgcP-AHaFT.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-MhSvAouGwGf1ggOq02kgmwHaE8.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-Z0rjiaXwaACAujNgPezbpQHaHa.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-pu2IHp2sO3iXQsSVd8XlRQHaEi.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-jkbGnEEDmW39e1lBTJ8ttgHaDy.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-83wRsZ6W7tmwFzchPBUDfAHaLG.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-nXp3D3FO22tV6SLkEFEtsAHaE7.jpeg,0
C:/Users/Administrator/Desktop/deeplearning/data\butterfly\OIP-_8tkgZyd_UKyqp6fjKWmTwHaE8.jpeg,0
